“®‰ælon,“®‰ælat,“®‰ætime,“®‰æsec,kilolon,kilolat,kilometer
138.4745304,35.01265485,0:00:00,0,139.04675,35.100556,107600
138.4745304,35.01265485,0:00:00,0,139.046695,35.100562,107605
138.4745304,35.01265485,0:00:00,0,139.04664,35.100568,107610
138.4745304,35.01265485,0:00:00,0,139.046585,35.100574,107615
138.4745304,35.01265485,0:00:00,0,139.04653,35.10058,107620
138.4745304,35.01265485,0:00:00,0,139.046478,35.100586,107625
138.4745304,35.01265485,0:00:00,0,139.046425,35.100592,107630
138.4745304,35.01265485,0:00:00,0,139.046373,35.100598,107635
138.4745304,35.01265485,0:00:00,0,139.04632,35.100604,107640
138.4745304,35.01265485,0:00:00,0,139.046265,35.10061,107645
138.4745304,35.01265485,0:00:00,0,139.04621,35.100616,107650
138.4745304,35.01265485,0:00:00,0,139.046155,35.100622,107655
138.4745304,35.01265485,0:00:00,0,139.0461,35.100628,107660
138.4745304,35.01265485,0:00:00,0,139.046045,35.100634,107665
138.4745304,35.01265485,0:00:00,0,139.04599,35.10064,107670
138.4745304,35.01265485,0:00:00,0,139.045935,35.100646,107675
138.4745304,35.01265485,0:00:00,0,139.04588,35.100652,107680
138.4745304,35.01265485,0:00:00,0,139.045825,35.100658,107685
138.4745304,35.01265485,0:00:00,0,139.04577,35.100664,107690
138.4745304,35.01265485,0:00:00,0,139.045715,35.10067,107695
138.4745304,35.01265485,0:00:00,0,139.04566,35.100676,107700
138.4745304,35.01265485,0:00:00,0,139.045605,35.100682,107705
138.4745304,35.01265485,0:00:00,0,139.04555,35.100688,107710
138.4745304,35.01265485,0:00:00,0,139.045495,35.100694,107715
138.4745304,35.01265485,0:00:00,0,139.04544,35.1007,107720
138.4745304,35.01265485,0:00:00,0,139.045388,35.100706,107725
138.4745304,35.01265485,0:00:00,0,139.045335,35.100712,107730
138.4745304,35.01265485,0:00:00,0,139.045283,35.100718,107735
138.4745304,35.01265485,0:00:00,0,139.04523,35.100724,107740
138.4745304,35.01265485,0:00:00,0,139.045175,35.10073,107745
138.4745304,35.01265485,0:00:00,0,139.04512,35.100736,107750
138.4745304,35.01265485,0:00:00,0,139.045065,35.100742,107755
138.4745304,35.01265485,0:00:00,0,139.04501,35.100748,107760
138.4745304,35.01265485,0:00:00,0,139.044955,35.100754,107765
138.4745304,35.01265485,0:00:00,0,139.0449,35.10076,107770
138.4745304,35.01265485,0:00:00,0,139.044845,35.100766,107775
138.4745304,35.01265485,0:00:00,0,139.04479,35.100772,107780
138.4745304,35.01265485,0:00:00,0,139.044735,35.100778,107785
138.4745304,35.01265485,0:00:00,0,139.04468,35.100785,107790
138.4745304,35.01265485,0:00:00,0,139.044625,35.100791,107795
138.4745304,35.01265485,0:00:00,0,139.04457,35.100797,107800
138.4745304,35.01265485,0:00:00,0,139.044518,35.100803,107805
138.4745304,35.01265485,0:00:00,0,139.044465,35.100809,107810
138.4745304,35.01265485,0:00:00,0,139.044413,35.100815,107815
138.4745304,35.01265485,0:00:00,0,139.04436,35.100821,107820
138.4745304,35.01265485,0:00:00,0,139.044305,35.100827,107825
138.4745304,35.01265485,0:00:00,0,139.04425,35.100833,107830
138.4745304,35.01265485,0:00:00,0,139.044195,35.100839,107835
138.4745304,35.01265485,0:00:00,0,139.04414,35.100845,107840
138.4745304,35.01265485,0:00:00,0,139.044085,35.100851,107845
138.4745304,35.01265485,0:00:00,0,139.04403,35.100858,107850
138.4745304,35.01265485,0:00:00,0,139.043975,35.100864,107855
138.4745304,35.01265485,0:00:00,0,139.04392,35.10087,107860
138.4745304,35.01265485,0:00:00,0,139.043865,35.100876,107865
138.4745304,35.01265485,0:00:00,0,139.04381,35.100882,107870
138.4745304,35.01265485,0:00:00,0,139.043755,35.100888,107875
138.4745304,35.01265485,0:00:00,0,139.0437,35.100894,107880
138.4745304,35.01265485,0:00:00,0,139.043645,35.1009,107885
138.4745304,35.01265485,0:00:00,0,139.04359,35.100907,107890
138.4745304,35.01265485,0:00:00,0,139.043535,35.100913,107895
138.4745304,35.01265485,0:00:00,0,139.04348,35.100919,107900
138.4745304,35.01265485,0:00:00,0,139.043428,35.100925,107905
138.4745304,35.01265485,0:00:00,0,139.043375,35.100931,107910
138.4745304,35.01265485,0:00:00,0,139.043323,35.100937,107915
138.4745304,35.01265485,0:00:00,0,139.04327,35.100943,107920
138.4745304,35.01265485,0:00:00,0,139.043215,35.100949,107925
138.4745304,35.01265485,0:00:00,0,139.04316,35.100955,107930
138.4745304,35.01265485,0:00:00,0,139.043105,35.100961,107935
138.4745304,35.01265485,0:00:00,0,139.04305,35.100967,107940
138.4745304,35.01265485,0:00:00,0,139.042995,35.100973,107945
138.4745304,35.01265485,0:00:00,0,139.04294,35.10098,107950
138.4745304,35.01265485,0:00:00,0,139.042885,35.100986,107955
138.4745304,35.01265485,0:00:00,0,139.04283,35.100992,107960
138.4745304,35.01265485,0:00:00,0,139.042775,35.100998,107965
138.4745304,35.01265485,0:00:00,0,139.04272,35.101004,107970
138.4745304,35.01265485,0:00:00,0,139.042665,35.10101,107975
138.4745304,35.01265485,0:00:00,0,139.04261,35.101016,107980
138.4745304,35.01265485,0:00:00,0,139.042558,35.101022,107985
138.4745304,35.01265485,0:00:00,0,139.042505,35.101028,107990
138.4745304,35.01265485,0:00:00,0,139.042453,35.101034,107995
138.4745304,35.01265485,0:00:00,0,139.0424,35.10104,108000
138.4403606,35.00173285,0:02:09,129,139.042345,27.601046,108005
138.4403606,35.00173285,0:02:09,129,139.04229,20.101052,108010
138.4403606,35.00173285,0:02:09,129,139.042235,12.601059,108015
138.4403606,35.00173285,0:02:09,129,139.04218,5.101065,108020
138.4403606,35.00173285,0:02:09,129,139.042125,12.601071,108025
138.4403606,35.00173285,0:02:09,129,139.04207,20.101076,108030
138.4403606,35.00173285,0:02:09,129,139.042015,27.601082,108035
138.4745304,35.01265485,0:00:00,0,139.04196,35.101088,108040
138.4745304,35.01265485,0:00:00,0,139.041905,35.101094,108045
138.4745304,35.01265485,0:00:00,0,139.04185,35.1011,108050
138.4745304,35.01265485,0:00:00,0,139.041795,35.101106,108055
138.4745304,35.01265485,0:00:00,0,139.04174,35.101112,108060
138.4745304,35.01265485,0:00:00,0,139.041685,35.101118,108065
138.4745304,35.01265485,0:00:00,0,139.04163,35.101124,108070
138.4745304,35.01265485,0:00:00,0,139.041575,35.10113,108075
138.4745304,35.01265485,0:00:00,0,139.04152,35.101136,108080
138.4745304,35.01265485,0:00:00,0,139.041468,35.101142,108085
138.4745304,35.01265485,0:00:00,0,139.041415,35.101148,108090
138.4745304,35.01265485,0:00:00,0,139.041363,35.101154,108095
138.4745304,35.01265485,0:00:00,0,139.04131,35.10116,108100
138.4745304,35.01265485,0:00:00,0,139.041255,35.101166,108105
138.4745304,35.01265485,0:00:00,0,139.0412,35.101173,108110
138.4745304,35.01265485,0:00:00,0,139.041145,35.101179,108115
138.4745304,35.01265485,0:00:00,0,139.04109,35.101185,108120
138.4745304,35.01265485,0:00:00,0,139.041035,35.101191,108125
138.4745304,35.01265485,0:00:00,0,139.04098,35.101197,108130
138.4745304,35.01265485,0:00:00,0,139.040925,35.101203,108135
138.4745304,35.01265485,0:00:00,0,139.04087,35.101209,108140
